x-axis,1,2,3
second,Ampere,Volt,Volt
+457.500E-03,-7.517086E+00,+1.158131E+00,+24.357739E+00
+460.000E-03,+2.633668E+00,+1.155618E+00,+24.935629E+00
+462.500E-03,+9.844723E+00,+1.158131E+00,+25.827588E+00
+465.000E-03,+11.704020E+00,+1.155618E+00,+26.304975E+00
+467.500E-03,+7.156281E+00,+1.170693E+00,+26.882865E+00
+470.000E-03,-4.753267E+00,+1.178231E+00,+27.335126E+00
+472.500E-03,-13.748242E+00,+1.180744E+00,+27.561257E+00
+475.000E-03,-16.888945E+00,+1.200844E+00,+28.051207E+00
+477.500E-03,-10.984423E+00,+1.200844E+00,+28.302463E+00
+480.000E-03,+2.709045E+00,+1.200844E+00,+28.465779E+00
+482.500E-03,+13.261809E+00,+1.203357E+00,+28.603970E+00
+485.000E-03,+19.920100E+00,+1.190794E+00,+28.717036E+00
+487.500E-03,+13.538191E+00,+1.193307E+00,+28.616533E+00
+490.000E-03,+2.834673E+00,+1.180744E+00,+28.402965E+00
+492.500E-03,-14.049749E+00,+1.165668E+00,+28.440654E+00
+495.000E-03,-21.160302E+00,+1.158131E+00,+28.440654E+00
+497.500E-03,-19.652764E+00,+1.145568E+00,+28.289900E+00
+500.000E-03,-7.190453E+00,+1.135518E+00,+28.315026E+00
+502.500E-03,+10.397487E+00,+1.130492E+00,+28.503468E+00
+505.000E-03,+19.317085E+00,+1.117930E+00,+28.578845E+00
+507.500E-03,+20.322110E+00,+1.107879E+00,+28.528593E+00
+510.000E-03,+8.161306E+00,+1.100342E+00,+28.767287E+00
+512.500E-03,-8.974372E+00,+1.095317E+00,+28.930604E+00
+515.000E-03,-20.934171E+00,+1.085266E+00,+29.093920E+00
+517.500E-03,-21.838694E+00,+1.082754E+00,+29.320051E+00
+520.000E-03,-9.502011E+00,+1.075216E+00,+29.684372E+00
+522.500E-03,+7.357286E+00,+1.062653E+00,+30.036131E+00
+525.000E-03,+21.201507E+00,+1.060141E+00,+30.299950E+00
+527.500E-03,+22.608542E+00,+1.052603E+00,+30.350202E+00
+530.000E-03,+9.945226E+00,+1.047578E+00,+30.400453E+00
+532.500E-03,-6.838694E+00,+1.050090E+00,+30.500955E+00
+535.000E-03,-21.964322E+00,+1.035015E+00,+30.563769E+00
+537.500E-03,-23.924121E+00,+1.037528E+00,+30.563769E+00
+540.000E-03,-11.662815E+00,+1.037528E+00,+30.475830E+00
+542.500E-03,+5.950251E+00,+1.027477E+00,+30.337639E+00
+545.000E-03,+20.874874E+00,+1.029990E+00,+30.124071E+00
+547.500E-03,+24.442713E+00,+1.024965E+00,+29.998443E+00
+550.000E-03,+13.060804E+00,+1.014915E+00,+29.797438E+00
+552.500E-03,-5.959297E+00,+1.017427E+00,+29.508493E+00
+555.000E-03,-19.753267E+00,+1.009889E+00,+29.219548E+00
+557.500E-03,-25.331156E+00,+1.004864E+00,+29.056232E+00
+560.000E-03,-14.954272E+00,+1.004864E+00,+29.005980E+00
+562.500E-03,+4.618593E+00,+989.789E-03,+28.943166E+00
+565.000E-03,+18.864824E+00,+984.764E-03,+28.742161E+00
+567.500E-03,+24.844723E+00,+979.739E-03,+28.679347E+00
+570.000E-03,+13.387437E+00,+969.688E-03,+28.591408E+00
+572.500E-03,-2.416583E+00,+964.663E-03,+28.415528E+00
+575.000E-03,-20.456785E+00,+954.613E-03,+28.151709E+00
+577.500E-03,-26.160302E+00,+944.563E-03,+28.176835E+00
+580.000E-03,-17.064825E+00,+932.000E-03,+28.026081E+00
+582.500E-03,-1.110051E+00,+921.950E-03,+27.799950E+00
+585.000E-03,+16.980402E+00,+909.387E-03,+27.724573E+00
+587.500E-03,+23.437688E+00,+889.286E-03,+27.573820E+00
+590.000E-03,+18.186432E+00,+874.211E-03,+27.108995E+00
+592.500E-03,+4.668844E+00,+859.136E-03,+26.933116E+00
+595.000E-03,-12.818594E+00,+851.598E-03,+26.543669E+00
+597.500E-03,-21.160302E+00,+836.523E-03,+26.129096E+00
+600.000E-03,-18.145227E+00,+823.960E-03,+25.815026E+00
+602.500E-03,-6.687940E+00,+823.960E-03,+25.262262E+00
+605.000E-03,+6.427638E+00,+813.910E-03,+24.948191E+00
+607.500E-03,+12.683919E+00,+823.960E-03,+24.370302E+00
+610.000E-03,+10.975377E+00,+834.010E-03,+23.968292E+00
+612.500E-03,+3.010552E+00,+849.085E-03,+23.352714E+00
+615.000E-03,-2.893970E+00,+881.749E-03,+22.774825E+00
+617.500E-03,-5.507036E+00,+911.899E-03,+22.259749E+00
+620.000E-03,-1.386433E+00,+944.563E-03,+21.681860E+00
+622.500E-03,+3.312060E+00,+984.764E-03,+21.254724E+00
+625.000E-03,+6.427638E+00,+1.019940E+00,+21.003468E+00
+627.500E-03,+2.332160E+00,+1.057628E+00,+20.752212E+00
+630.000E-03,-4.929146E+00,+1.102854E+00,+20.576332E+00
+632.500E-03,-10.607538E+00,+1.122955E+00,+20.739649E+00
+635.000E-03,-11.135176E+00,+1.148080E+00,+21.003468E+00
+637.500E-03,-6.512061E+00,+1.165668E+00,+21.355227E+00
+640.000E-03,+2.457788E+00,+1.160643E+00,+21.706985E+00
+642.500E-03,+10.900000E+00,+1.165668E+00,+22.410503E+00
+645.000E-03,+12.658794E+00,+1.168181E+00,+23.026081E+00
+647.500E-03,+6.603517E+00,+1.158131E+00,+23.641659E+00
+650.000E-03,-2.416583E+00,+1.160643E+00,+24.483367E+00
+652.500E-03,-9.703016E+00,+1.158131E+00,+25.111508E+00
+655.000E-03,-12.391458E+00,+1.155618E+00,+25.902965E+00
+657.500E-03,-6.411558E+00,+1.165668E+00,+26.505980E+00
+660.000E-03,+4.266834E+00,+1.165668E+00,+27.096433E+00
+662.500E-03,+11.930150E+00,+1.173206E+00,+27.624071E+00
+665.000E-03,+15.322110E+00,+1.188281E+00,+27.850202E+00
+667.500E-03,+8.261809E+00,+1.190794E+00,+28.126583E+00
+670.000E-03,-3.446734E+00,+1.200844E+00,+28.302463E+00
+672.500E-03,-14.326131E+00,+1.200844E+00,+28.352714E+00
+675.000E-03,-19.753267E+00,+1.195819E+00,+28.327588E+00
+677.500E-03,-13.496985E+00,+1.200844E+00,+28.440654E+00
+680.000E-03,-1.713066E+00,+1.185769E+00,+28.465779E+00
+682.500E-03,+13.889949E+00,+1.175719E+00,+28.302463E+00
+685.000E-03,+21.377387E+00,+1.173206E+00,+28.428091E+00
+687.500E-03,+17.508040E+00,+1.153106E+00,+28.415528E+00
+690.000E-03,+5.975376E+00,+1.148080E+00,+28.289900E+00
+692.500E-03,-11.788443E+00,+1.143055E+00,+28.315026E+00
+695.000E-03,-19.602513E+00,+1.127980E+00,+28.541156E+00
+697.500E-03,-20.708041E+00,+1.125467E+00,+28.717036E+00
+700.000E-03,-8.321106E+00,+1.115417E+00,+28.742161E+00
+702.500E-03,+9.166331E+00,+1.102854E+00,+29.194423E+00
+705.000E-03,+19.467839E+00,+1.095317E+00,+29.533619E+00
+707.500E-03,+20.749246E+00,+1.090291E+00,+29.722061E+00
+710.000E-03,+8.789447E+00,+1.085266E+00,+29.810001E+00
+712.500E-03,-8.446734E+00,+1.080241E+00,+29.960754E+00
+715.000E-03,-20.331156E+00,+1.072703E+00,+30.224573E+00
+717.500E-03,-21.788443E+00,+1.067678E+00,+30.438141E+00
+720.000E-03,-9.828644E+00,+1.067678E+00,+30.576332E+00
+722.500E-03,+7.231658E+00,+1.062653E+00,+30.689398E+00
+725.000E-03,+20.171356E+00,+1.057628E+00,+30.664272E+00
+727.500E-03,+21.704020E+00,+1.055116E+00,+30.626583E+00
+730.000E-03,+9.693969E+00,+1.055116E+00,+30.614021E+00
+732.500E-03,-7.391458E+00,+1.055116E+00,+30.538644E+00
+735.000E-03,-20.708041E+00,+1.052603E+00,+30.500955E+00
+737.500E-03,-22.316081E+00,+1.055116E+00,+30.400453E+00
+740.000E-03,-10.280905E+00,+1.052603E+00,+30.249699E+00
+742.500E-03,+6.779397E+00,+1.050090E+00,+30.224573E+00
+745.000E-03,+20.095980E+00,+1.050090E+00,+30.274825E+00
+747.500E-03,+21.955276E+00,+1.047578E+00,+30.186885E+00
+750.000E-03,+9.920100E+00,+1.047578E+00,+30.061257E+00
+752.500E-03,-7.115076E+00,+1.050090E+00,+29.860252E+00
+755.000E-03,-20.557287E+00,+1.045065E+00,+29.747186E+00
+757.500E-03,-22.265830E+00,+1.052603E+00,+29.797438E+00
+760.000E-03,-10.431659E+00,+1.055116E+00,+29.847689E+00
+762.500E-03,+6.779397E+00,+1.047578E+00,+29.910503E+00
+765.000E-03,+19.668844E+00,+1.055116E+00,+29.885377E+00
+767.500E-03,+21.678894E+00,+1.050090E+00,+29.847689E+00
+770.000E-03,+9.945226E+00,+1.047578E+00,+29.960754E+00
+772.500E-03,-7.316081E+00,+1.060141E+00,+30.061257E+00
+775.000E-03,-19.753267E+00,+1.052603E+00,+30.199448E+00
+777.500E-03,-21.939197E+00,+1.060141E+00,+30.274825E+00
+780.000E-03,-10.481910E+00,+1.062653E+00,+30.287387E+00
+782.500E-03,+7.131155E+00,+1.052603E+00,+30.639146E+00
+785.000E-03,+18.714070E+00,+1.060141E+00,+30.852714E+00
+787.500E-03,+21.327135E+00,+1.060141E+00,+30.940654E+00
+790.000E-03,+10.020603E+00,+1.062653E+00,+30.965779E+00
+792.500E-03,-8.094975E+00,+1.067678E+00,+30.928091E+00
+795.000E-03,-18.547237E+00,+1.062653E+00,+30.915528E+00
+797.500E-03,-21.612563E+00,+1.070191E+00,+30.865277E+00
+800.000E-03,-10.280905E+00,+1.072703E+00,+30.852714E+00
+802.500E-03,+8.437688E+00,+1.072703E+00,+30.978342E+00
+805.000E-03,+18.312060E+00,+1.080241E+00,+31.028594E+00
+807.500E-03,+19.869849E+00,+1.075216E+00,+30.940654E+00
+810.000E-03,+8.789447E+00,+1.085266E+00,+30.852714E+00
+812.500E-03,-9.627639E+00,+1.090291E+00,+30.777337E+00
+815.000E-03,-19.929146E+00,+1.085266E+00,+30.789900E+00
+817.500E-03,-17.215578E+00,+1.100342E+00,+30.890403E+00
+820.000E-03,-6.914071E+00,+1.097829E+00,+31.116533E+00
+822.500E-03,+8.362311E+00,+1.097829E+00,+31.330101E+00
+825.000E-03,+17.307035E+00,+1.112905E+00,+31.531106E+00
+827.500E-03,+15.347236E+00,+1.105367E+00,+31.619046E+00
+830.000E-03,+3.990452E+00,+1.115417E+00,+31.706985E+00
+832.500E-03,-8.748242E+00,+1.117930E+00,+31.870302E+00
+835.000E-03,-16.084925E+00,+1.112905E+00,+32.021056E+00
+837.500E-03,-12.793468E+00,+1.127980E+00,+32.096433E+00
+840.000E-03,-3.421609E+00,+1.117930E+00,+32.423066E+00
+842.500E-03,+7.357286E+00,+1.117930E+00,+32.636634E+00
+845.000E-03,+12.156281E+00,+1.120442E+00,+32.799950E+00
+847.500E-03,+10.121105E+00,+1.107879E+00,+32.950704E+00
+850.000E-03,+1.779397E+00,+1.115417E+00,+33.076332E+00
+852.500E-03,-5.909046E+00,+1.097829E+00,+33.289900E+00
+855.000E-03,-8.321106E+00,+1.092804E+00,+33.453217E+00
+857.500E-03,-5.833669E+00,+1.087779E+00,+33.729599E+00
+860.000E-03,-2.089950E+00,+1.057628E+00,+33.817538E+00
+862.500E-03,+1.829648E+00,+1.055116E+00,+33.905478E+00
+865.000E-03,+3.814572E+00,+1.035015E+00,+33.905478E+00
+867.500E-03,+3.337185E+00,+1.017427E+00,+33.817538E+00
+870.000E-03,+2.281909E+00,+1.007377E+00,+33.804975E+00
+872.500E-03,+1.126130E+00,+977.226E-03,+33.654222E+00
+875.000E-03,-1.185428E+00,+974.714E-03,+33.503468E+00
+877.500E-03,-3.195478E+00,+957.126E-03,+33.327589E+00
+880.000E-03,-4.049749E+00,+939.538E-03,+33.026081E+00
+882.500E-03,-3.220604E+00,+939.538E-03,+32.611508E+00
+885.000E-03,-205.528E-03,+921.950E-03,+32.146684E+00
+887.500E-03,+2.683919E+00,+929.487E-03,+31.732111E+00
+890.000E-03,+3.588442E+00,+924.462E-03,+31.342664E+00
+892.500E-03,+2.482914E+00,+921.950E-03,+30.965779E+00
+895.000E-03,-507.036E-03,+932.000E-03,+30.852714E+00
+897.500E-03,-3.170352E+00,+924.462E-03,+30.626583E+00
+900.000E-03,-3.346232E+00,+937.025E-03,+30.287387E+00
+902.500E-03,-1.637689E+00,+942.050E-03,+29.923066E+00
+905.000E-03,+975.376E-03,+947.075E-03,+29.483367E+00
+907.500E-03,+2.734170E+00,+959.638E-03,+29.345176E+00
+910.000E-03,+2.080904E+00,+959.638E-03,+29.194423E+00
+912.500E-03,-54.774E-03,+974.714E-03,+29.031106E+00
+915.000E-03,-2.491960E+00,+979.739E-03,+28.855227E+00
+917.500E-03,-3.220604E+00,+982.251E-03,+28.880352E+00
+920.000E-03,-1.914071E+00,+994.814E-03,+28.867789E+00
+922.500E-03,+698.995E-03,+987.276E-03,+28.792413E+00
+925.000E-03,+2.759296E+00,+999.839E-03,+28.641659E+00
+927.500E-03,+2.884924E+00,+1.007377E+00,+28.830101E+00
+930.000E-03,+950.251E-03,+1.002352E+00,+28.980855E+00
+932.500E-03,-2.039699E+00,+1.017427E+00,+28.955729E+00
+935.000E-03,-3.597488E+00,+1.009889E+00,+29.194423E+00
+937.500E-03,-3.446734E+00,+1.012402E+00,+29.370302E+00
+940.000E-03,-632.664E-03,+1.022452E+00,+29.521056E+00
+942.500E-03,+2.106030E+00,+1.014915E+00,+29.470805E+00
+945.000E-03,+3.814572E+00,+1.027477E+00,+29.269800E+00
+947.500E-03,+2.809547E+00,+1.029990E+00,+29.345176E+00
+950.000E-03,-431.659E-03,+1.024965E+00,+29.357739E+00
+952.500E-03,-3.295980E+00,+1.040040E+00,+29.257237E+00
+955.000E-03,-4.979397E+00,+1.040040E+00,+29.119046E+00
+957.500E-03,-2.843719E+00,+1.045065E+00,+29.068795E+00
+960.000E-03,+497.989E-03,+1.047578E+00,+29.056232E+00
+962.500E-03,+4.040703E+00,+1.045065E+00,+28.880352E+00
+965.000E-03,+4.920100E+00,+1.055116E+00,+28.578845E+00
+967.500E-03,+2.533165E+00,+1.060141E+00,+28.591408E+00
+970.000E-03,-1.662815E+00,+1.060141E+00,+28.641659E+00
+972.500E-03,-5.481910E+00,+1.067678E+00,+28.629096E+00
+975.000E-03,-5.833669E+00,+1.065166E+00,+28.541156E+00
+977.500E-03,-3.295980E+00,+1.072703E+00,+28.892915E+00
+980.000E-03,+1.804522E+00,+1.072703E+00,+29.081357E+00
+982.500E-03,+5.372361E+00,+1.075216E+00,+29.093920E+00
+985.000E-03,+6.025628E+00,+1.082754E+00,+29.169297E+00
+987.500E-03,+2.935175E+00,+1.082754E+00,+29.357739E+00
+990.000E-03,-2.316081E+00,+1.082754E+00,+29.546181E+00
+992.500E-03,-5.858794E+00,+1.085266E+00,+29.646684E+00
+995.000E-03,-6.888945E+00,+1.087779E+00,+29.659247E+00
+997.500E-03,-3.396483E+00,+1.092804E+00,+29.998443E+00
+1.000000E+00,+1.653768E+00,+1.090291E+00,+30.224573E+00
+1.002500E+00,+5.271859E+00,+1.085266E+00,+30.350202E+00
+1.005000E+00,+6.352261E+00,+1.085266E+00,+30.362764E+00
+1.007500E+00,+2.985427E+00,+1.087779E+00,+30.299950E+00
+1.010000E+00,-1.813568E+00,+1.082754E+00,+30.425578E+00
+1.012500E+00,-5.356282E+00,+1.080241E+00,+30.626583E+00
+1.015000E+00,-6.336181E+00,+1.082754E+00,+30.764774E+00
+1.017500E+00,-3.421609E+00,+1.072703E+00,+30.940654E+00
+1.020000E+00,+1.025628E+00,+1.072703E+00,+31.041156E+00
+1.022500E+00,+4.317085E+00,+1.072703E+00,+31.003468E+00
+1.025000E+00,+5.171356E+00,+1.060141E+00,+30.877840E+00
+1.027500E+00,+2.910050E+00,+1.067678E+00,+30.815026E+00
+1.030000E+00,-1.084925E+00,+1.057628E+00,+30.852714E+00
+1.032500E+00,-4.150252E+00,+1.052603E+00,+30.852714E+00
+1.035000E+00,-4.878895E+00,+1.060141E+00,+30.827588E+00
+1.037500E+00,-3.069850E+00,+1.047578E+00,+30.815026E+00
+1.040000E+00,+221.608E-03,+1.047578E+00,+30.752212E+00
+1.042500E+00,+3.035678E+00,+1.042553E+00,+30.563769E+00
+1.045000E+00,+3.814572E+00,+1.035015E+00,+30.526081E+00
+1.047500E+00,+2.357286E+00,+1.042553E+00,+30.500955E+00
+1.050000E+00,-255.779E-03,+1.032502E+00,+30.551207E+00
+1.052500E+00,-2.818593E+00,+1.032502E+00,+30.576332E+00
+1.055000E+00,-3.924121E+00,+1.029990E+00,+30.601458E+00
+1.057500E+00,-2.592463E+00,+1.019940E+00,+30.576332E+00
+1.060000E+00,-381.408E-03,+1.027477E+00,+30.689398E+00
+1.062500E+00,+1.905025E+00,+1.019940E+00,+30.701960E+00
+1.065000E+00,+3.261809E+00,+1.019940E+00,+30.689398E+00
+1.067500E+00,+2.080904E+00,+1.024965E+00,+30.626583E+00
+1.070000E+00,+45.728E-03,+1.012402E+00,+30.588895E+00
+1.072500E+00,-2.165327E+00,+1.022452E+00,+30.450704E+00
+1.075000E+00,-3.647739E+00,+1.022452E+00,+30.337639E+00
+1.077500E+00,-2.517086E+00,+1.014915E+00,+30.413016E+00
+1.080000E+00,-431.659E-03,+1.022452E+00,+30.400453E+00
+1.082500E+00,+1.804522E+00,+1.012402E+00,+30.262262E+00
+1.085000E+00,+3.286934E+00,+1.017427E+00,+30.098945E+00
+1.087500E+00,+2.106030E+00,+1.027477E+00,+29.872815E+00
+1.090000E+00,-105.026E-03,+1.017427E+00,+29.897940E+00
+1.092500E+00,-2.491960E+00,+1.027477E+00,+29.923066E+00
+1.095000E+00,-3.949247E+00,+1.027477E+00,+29.960754E+00
+1.097500E+00,-2.542212E+00,+1.022452E+00,+29.960754E+00
+1.100000E+00,-130.151E-03,+1.029990E+00,+29.872815E+00
+1.102500E+00,+2.407537E+00,+1.022452E+00,+29.860252E+00
+1.105000E+00,+3.714070E+00,+1.029990E+00,+29.847689E+00
+1.107500E+00,+2.131155E+00,+1.029990E+00,+29.810001E+00
+1.110000E+00,-481.910E-03,+1.024965E+00,+29.772312E+00
+1.112500E+00,-3.245729E+00,+1.037528E+00,+29.621558E+00
+1.115000E+00,-4.401508E+00,+1.035015E+00,+29.671810E+00
+1.117500E+00,-2.592463E+00,+1.037528E+00,+29.797438E+00
+1.120000E+00,+271.859E-03,+1.042553E+00,+29.822563E+00
+1.122500E+00,+3.236683E+00,+1.035015E+00,+29.684372E+00
+1.125000E+00,+4.116080E+00,+1.045065E+00,+29.608996E+00
+1.127500E+00,+2.231658E+00,+1.050090E+00,+29.659247E+00
+1.130000E+00,-883.920E-03,+1.045065E+00,+29.772312E+00
+1.132500E+00,-4.049749E+00,+1.052603E+00,+29.810001E+00
+1.135000E+00,-4.753267E+00,+1.050090E+00,+29.747186E+00
+1.137500E+00,-2.793468E+00,+1.047578E+00,+29.935629E+00
+1.140000E+00,+623.618E-03,+1.050090E+00,+30.098945E+00
+1.142500E+00,+3.839698E+00,+1.045065E+00,+30.124071E+00
+1.145000E+00,+4.392462E+00,+1.052603E+00,+30.098945E+00
+1.147500E+00,+2.432663E+00,+1.055116E+00,+29.960754E+00
+1.150000E+00,-1.185428E+00,+1.047578E+00,+29.960754E+00
+1.152500E+00,-4.401508E+00,+1.052603E+00,+30.036131E+00
+1.155000E+00,-4.904021E+00,+1.055116E+00,+30.073820E+00
+1.157500E+00,-2.944222E+00,+1.055116E+00,+30.098945E+00
+1.160000E+00,+774.371E-03,+1.055116E+00,+30.048694E+00
+1.162500E+00,+3.940201E+00,+1.050090E+00,+29.923066E+00
+1.165000E+00,+4.467839E+00,+1.052603E+00,+29.935629E+00
+1.167500E+00,+2.533165E+00,+1.057628E+00,+29.948191E+00
+1.170000E+00,-1.185428E+00,+1.052603E+00,+30.011006E+00
+1.172500E+00,-4.326131E+00,+1.055116E+00,+29.985880E+00
+1.175000E+00,-4.878895E+00,+1.055116E+00,+29.897940E+00
+1.177500E+00,-2.944222E+00,+1.050090E+00,+30.199448E+00
+1.180000E+00,+648.743E-03,+1.052603E+00,+30.362764E+00
+1.182500E+00,+3.714070E+00,+1.050090E+00,+30.387890E+00
+1.185000E+00,+4.291959E+00,+1.052603E+00,+30.337639E+00
+1.187500E+00,+2.457788E+00,+1.052603E+00,+30.212011E+00
+1.190000E+00,-959.297E-03,+1.045065E+00,+30.249699E+00
+1.192500E+00,-3.999498E+00,+1.047578E+00,+30.325076E+00
+1.195000E+00,-4.627639E+00,+1.050090E+00,+30.387890E+00
+1.197500E+00,-2.843719E+00,+1.047578E+00,+30.438141E+00
+1.200000E+00,+372.361E-03,+1.047578E+00,+30.413016E+00
+1.202500E+00,+3.337185E+00,+1.040040E+00,+30.212011E+00
+1.205000E+00,+4.040703E+00,+1.047578E+00,+30.237136E+00
+1.207500E+00,+2.307035E+00,+1.050090E+00,+30.224573E+00
+1.210000E+00,-708.041E-03,+1.042553E+00,+30.274825E+00
+1.212500E+00,-3.622614E+00,+1.047578E+00,+30.274825E+00
+1.215000E+00,-4.401508E+00,+1.042553E+00,+30.249699E+00
+1.217500E+00,-2.718091E+00,+1.037528E+00,+30.274825E+00
+1.220000E+00,+196.482E-03,+1.040040E+00,+30.425578E+00
+1.222500E+00,+3.010552E+00,+1.035015E+00,+30.425578E+00
+1.225000E+00,+3.864824E+00,+1.037528E+00,+30.375327E+00
+1.227500E+00,+2.231658E+00,+1.040040E+00,+30.274825E+00
+1.230000E+00,-557.287E-03,+1.035015E+00,+30.199448E+00
+1.232500E+00,-3.371357E+00,+1.037528E+00,+30.161759E+00
+1.235000E+00,-4.301006E+00,+1.037528E+00,+30.186885E+00
+1.237500E+00,-2.642714E+00,+1.037528E+00,+30.237136E+00
+1.240000E+00,+121.105E-03,+1.040040E+00,+30.224573E+00
+1.242500E+00,+2.910050E+00,+1.035015E+00,+30.073820E+00
+1.245000E+00,+3.839698E+00,+1.037528E+00,+29.923066E+00
+1.247500E+00,+2.181407E+00,+1.040040E+00,+29.935629E+00
+1.250000E+00,-582.413E-03,+1.037528E+00,+30.023568E+00
+1.252500E+00,-3.396483E+00,+1.042553E+00,+30.061257E+00
+1.255000E+00,-4.351257E+00,+1.037528E+00,+30.061257E+00
+1.257500E+00,-2.617588E+00,+1.037528E+00,+30.061257E+00
+1.260000E+00,+171.356E-03,+1.042553E+00,+30.237136E+00
+1.262500E+00,+3.010552E+00,+1.035015E+00,+30.249699E+00
+1.265000E+00,+3.915075E+00,+1.040040E+00,+30.224573E+00
+1.267500E+00,+2.206532E+00,+1.042553E+00,+30.149197E+00
+1.270000E+00,-657.789E-03,+1.035015E+00,+30.073820E+00
+1.272500E+00,-3.572362E+00,+1.042553E+00,+30.061257E+00
+1.275000E+00,-4.426634E+00,+1.042553E+00,+30.111508E+00
+1.277500E+00,-2.667840E+00,+1.040040E+00,+30.161759E+00
+1.280000E+00,+271.859E-03,+1.045065E+00,+30.136634E+00
+1.282500E+00,+3.211557E+00,+1.040040E+00,+29.960754E+00
+1.285000E+00,+4.040703E+00,+1.040040E+00,+29.860252E+00
+1.287500E+00,+2.256783E+00,+1.047578E+00,+29.872815E+00
+1.290000E+00,-783.418E-03,+1.042553E+00,+29.948191E+00
+1.292500E+00,-3.773367E+00,+1.047578E+00,+29.973317E+00
+1.295000E+00,-4.552262E+00,+1.047578E+00,+29.923066E+00
+1.297500E+00,-2.718091E+00,+1.047578E+00,+29.998443E+00
+1.300000E+00,+372.361E-03,+1.047578E+00,+30.174322E+00
+1.302500E+00,+3.387437E+00,+1.042553E+00,+30.199448E+00
+1.305000E+00,+4.116080E+00,+1.042553E+00,+30.161759E+00
+1.307500E+00,+2.307035E+00,+1.045065E+00,+30.073820E+00
+1.310000E+00,-858.794E-03,+1.037528E+00,+30.011006E+00
+1.312500E+00,-3.898995E+00,+1.045065E+00,+30.061257E+00
+1.315000E+00,-4.602513E+00,+1.045065E+00,+30.111508E+00
+1.317500E+00,-2.768342E+00,+1.045065E+00,+30.174322E+00
+1.320000E+00,+447.738E-03,+1.050090E+00,+30.174322E+00
+1.322500E+00,+3.462814E+00,+1.042553E+00,+29.960754E+00
+1.325000E+00,+4.141206E+00,+1.045065E+00,+29.985880E+00
+1.327500E+00,+2.332160E+00,+1.050090E+00,+29.998443E+00
+1.330000E+00,-883.920E-03,+1.042553E+00,+30.061257E+00
+1.332500E+00,-3.924121E+00,+1.050090E+00,+30.098945E+00
+1.335000E+00,-4.602513E+00,+1.045065E+00,+30.011006E+00
+1.337500E+00,-2.768342E+00,+1.042553E+00,+30.161759E+00
+1.340000E+00,+422.613E-03,+1.047578E+00,+30.312513E+00
+1.342500E+00,+3.412562E+00,+1.040040E+00,+30.337639E+00
+1.345000E+00,+4.116080E+00,+1.045065E+00,+30.287387E+00
+1.347500E+00,+2.332160E+00,+1.047578E+00,+30.186885E+00
+1.350000E+00,-833.669E-03,+1.040040E+00,+30.111508E+00
+1.352500E+00,-3.823619E+00,+1.047578E+00,+30.161759E+00
+1.355000E+00,-4.552262E+00,+1.047578E+00,+30.212011E+00
+1.357500E+00,-2.743217E+00,+1.042553E+00,+30.249699E+00
+1.360000E+00,+347.236E-03,+1.045065E+00,+30.237136E+00
+1.362500E+00,+3.312060E+00,+1.040040E+00,+30.036131E+00
+1.365000E+00,+4.040703E+00,+1.040040E+00,+30.011006E+00
+1.367500E+00,+2.307035E+00,+1.047578E+00,+30.011006E+00
+1.370000E+00,-758.292E-03,+1.042553E+00,+30.086382E+00
+1.372500E+00,-3.723116E+00,+1.042553E+00,+30.111508E+00
+1.375000E+00,-4.476885E+00,+1.042553E+00,+30.061257E+00
+1.377500E+00,-2.718091E+00,+1.040040E+00,+30.161759E+00
+1.380000E+00,+296.984E-03,+1.040040E+00,+30.312513E+00
+1.382500E+00,+3.236683E+00,+1.037528E+00,+30.337639E+00
+1.385000E+00,+4.015577E+00,+1.040040E+00,+30.299950E+00
+1.387500E+00,+2.256783E+00,+1.042553E+00,+30.224573E+00
+1.390000E+00,-708.041E-03,+1.037528E+00,+30.136634E+00
+1.392500E+00,-3.647739E+00,+1.042553E+00,+30.161759E+00
+1.395000E+00,-4.451759E+00,+1.042553E+00,+30.212011E+00
+1.397500E+00,-2.692965E+00,+1.040040E+00,+30.249699E+00
+1.400000E+00,+271.859E-03,+1.045065E+00,+30.249699E+00
+1.402500E+00,+3.186432E+00,+1.037528E+00,+30.061257E+00
+1.405000E+00,+3.990452E+00,+1.040040E+00,+29.985880E+00
+1.407500E+00,+2.256783E+00,+1.045065E+00,+29.985880E+00
+1.410000E+00,-708.041E-03,+1.040040E+00,+30.061257E+00
+1.412500E+00,-3.647739E+00,+1.045065E+00,+30.086382E+00
+1.415000E+00,-4.451759E+00,+1.042553E+00,+30.048694E+00
+1.417500E+00,-2.667840E+00,+1.037528E+00,+30.086382E+00
+1.420000E+00,+271.859E-03,+1.042553E+00,+30.249699E+00
+1.422500E+00,+3.211557E+00,+1.037528E+00,+30.262262E+00
+1.425000E+00,+4.015577E+00,+1.040040E+00,+30.237136E+00
+1.427500E+00,+2.256783E+00,+1.042553E+00,+30.161759E+00
+1.430000E+00,-733.166E-03,+1.037528E+00,+30.048694E+00
+1.432500E+00,-3.672865E+00,+1.040040E+00,+30.073820E+00
+1.435000E+00,-4.476885E+00,+1.045065E+00,+30.124071E+00
+1.437500E+00,-2.692965E+00,+1.045065E+00,+30.174322E+00
+1.440000E+00,+296.984E-03,+1.047578E+00,+30.174322E+00
+1.442500E+00,+3.236683E+00,+1.040040E+00,+29.985880E+00
+1.445000E+00,+4.040703E+00,+1.042553E+00,+29.935629E+00
